Map Name,Team 1 Name,Team 2 Name,Team 1 Score,Team 2 Score,Team 1 Attacking Wins,Team 1 Attacking Losses,Team 2 Attacking Wins,Team 2 Attacking Losses,Team 1 Agents,Team 2 Agents
Haven,DSQ Esports,Orkadia,8,13,4,8,5,4,"Breach,Sova,Killjoy,Omen,Jett","Breach,Cypher,Sova,Omen,Neon"
Ascent,ApesOnTour,Next In Line,3,13,3,9,4,0,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Icebox,Team Nice Shot,REH Gaming,8,13,4,8,5,4,"Sova,Killjoy,Viper,Sage,Iso","Sova,Killjoy,Viper,Reyna,Jett"
Lotus,Hidden Horizon,Sakura Breeze,13,5,6,0,5,7,"Raze,Killjoy,Viper,Omen,Fade","Raze,Cypher,Omen,Fade,Deadlock"
Haven,CTRL x YARI Esports,trashcan,16,14,5,10,4,11,"Breach,Sova,Killjoy,Omen,Neon","Breach,Sova,Killjoy,Omen,Jett"
Bind,Team Colt,Twisted Saints Esports,12,14,4,9,5,8,"Raze,Viper,Omen,Skye,Iso","Raze,Viper,Brimstone,Skye,Gekko"
Sunset,Ailurus eSports,Formulation Gaming,4,13,2,10,3,2,"Raze,Cypher,Sova,Omen,Gekko","Cypher,Sova,Omen,KAY/O,Neon"
Sunset,PUX Esports,Banggai Cardinal,14,16,7,8,8,7,"Raze,Cypher,Fade,Harbor,Iso","Cypher,Sova,Omen,KAY/O,Neon"
Lotus,Jabba Enjoyers,Grow uP eSports,13,8,7,5,3,6,"Breach,Raze,Killjoy,Omen,Fade","Raze,Viper,Omen,Chamber,Fade"
Lotus,Apeks,GoNext Esports,13,11,6,6,5,7,"Raze,Cypher,Omen,KAY/O,Deadlock","Breach,Sova,Killjoy,Omen,Neon"
Abyss,MOUZ,SAW,18,16,10,7,9,8,"Cypher,Sova,Jett,Astra,KAY/O","Breach,Cypher,Sova,Jett,Astra"
Lotus,Apinaorkesteri,Da Gangalang,13,7,5,7,0,8,"Raze,Omen,Neon,Fade,Clove","Raze,Yoru,Chamber,Deadlock,Clove"
Lotus,E-WOLVES,Lootcifer,7,13,4,8,5,3,"Raze,Killjoy,Viper,Omen,Fade","Cypher,Viper,Omen,Neon,Fade"
Lotus,Lost Puppies,SnuTek eSports,13,8,9,3,5,4,"Raze,Killjoy,Viper,Omen,Fade","Breach,Raze,Sova,Killjoy,Omen"
Ascent,Hidden Horizon DACH,OnlyFins,11,13,6,6,7,5,"Sova,Killjoy,Omen,Jett,KAY/O","Cypher,Sova,Jett,Deadlock,Clove"
Bind,Sakura Breeze Academy,InTenZive,4,13,1,4,9,3,"Raze,Cypher,Omen,Fade,Gekko","Reyna,Yoru,Chamber,Neon,Clove"
Haven,Team Vortex,Purge eSports,13,9,8,2,7,5,"Raze,Killjoy,Viper,Omen,Fade","Breach,Cypher,Omen,Jett,Gekko"
Bind,DSQ Esports,Orkadia,5,13,2,4,9,3,"Raze,Viper,Brimstone,Fade,Gekko","Raze,Viper,Brimstone,Fade,Gekko"
Ascent,Colony Esports,NEANLATIYONBOLM,10,13,5,7,6,5,"Cypher,Sova,Omen,Jett,KAY/O","Sova,Killjoy,Phoenix,Omen,Jett"
Sunset,OOT Esports,STAKERS,13,15,5,9,6,8,"Breach,Raze,Cypher,Omen,Gekko","Breach,Raze,Cypher,Sova,Omen"
Ascent,Hidden Horizon,Sakura Breeze,13,3,9,3,0,4,"Sova,Killjoy,Phoenix,Jett,Astra","Sova,Killjoy,Omen,Jett,KAY/O"
Icebox,Atake Esports,Coalesce,5,13,4,8,5,1,"Sova,Killjoy,Viper,Sage,Jett","Sova,Killjoy,Viper,Omen,Jett"
Sunset,Formulation Gaming GC,Project SOS,14,12,6,7,5,8,"Breach,Raze,Cypher,Omen,Gekko","Breach,Cypher,Sova,Omen,Neon"
Haven,Apinaorkesteri,Da Gangalang,13,1,11,1,0,2,"Breach,Cypher,Sova,Omen,Jett","Sova,Killjoy,Phoenix,Neon,Clove"
Lotus,Sentient Esports (Inactive),Bitfix Gaming,5,13,1,5,8,4,"Breach,Raze,Cypher,Omen,Gekko","Breach,Raze,Cypher,Omen,Deadlock"
Abyss,REH Gaming,Gladius,6,13,3,9,4,3,"Cypher,Sova,Omen,Jett,Yoru","Cypher,Sova,Jett,Yoru,Astra"
Lotus,NoTag,HUSK.GG Main,13,0,1,0,0,12,"Raze,Killjoy,Omen,Jett,Gekko","Breach,Raze,Killjoy,Omen,Gekko"
Haven,RYL | Royal Legion,5STARS,11,13,7,5,8,4,"Breach,Cypher,Sova,Omen,Jett","Breach,Cypher,Sova,Omen,Neon"
Icebox,CTRL x YARI Esports,trashcan,6,13,0,7,6,6,"Sova,Killjoy,Viper,Neon,Gekko","Sova,Killjoy,Viper,Jett,KAY/O"
Ascent,Sakura Breeze Academy,InTenZive,1,13,1,11,2,0,"Cypher,Sova,Omen,Jett,KAY/O","Cypher,Sova,Omen,Jett,KAY/O"
Abyss,UNIWAY,Requiem,3,13,1,3,10,2,"Cypher,Sova,Yoru,Astra,KAY/O","Cypher,Sova,Omen,Jett,Harbor"
Abyss,Kingslayers,Team Nice Shot,13,11,6,6,5,7,"Cypher,Sova,Jett,Astra,Iso","Cypher,Sova,Viper,Jett,Astra"
Lotus,Team Colt,Twisted Saints Esports,13,6,8,4,2,5,"Breach,Omen,Neon,Fade,Iso","Raze,Killjoy,Viper,Omen,Fade"
Bind,Munich Esports,Universae,1,13,0,2,11,1,"Raze,Viper,Brimstone,Skye,Gekko","Raze,Viper,Omen,Fade,Gekko"
Haven,PUX Esports,Banggai Cardinal,13,6,9,3,3,4,"Breach,Raze,Cypher,Harbor,Iso","Killjoy,Viper,Omen,Jett,Skye"
Abyss,Hidden Horizon DACH,OnlyFins,7,13,6,6,7,1,"Cypher,Sova,Omen,Jett,KAY/O","Cypher,Sova,Jett,Astra,KAY/O"
Sunset,NXS OGS,Adimpleo Esports,5,13,3,3,10,2,"Raze,Cypher,Neon,Gekko,Clove","Breach,Raze,Cypher,Omen,Gekko"
Icebox,Jabba Enjoyers,Grow uP eSports,13,9,7,5,4,6,"Sova,Killjoy,Viper,Jett,Deadlock","Killjoy,Viper,Omen,KAY/O,Gekko"
Bind,NoTag,HUSK.GG Main,13,2,11,1,1,2,"Raze,Cypher,Brimstone,Yoru,Gekko","Breach,Raze,Cypher,Brimstone,Gekko"
Bind,Team Vortex,Purge eSports,13,10,4,8,2,9,"Raze,Viper,Brimstone,Fade,Deadlock","Raze,Viper,Fade,Gekko,Clove"
Haven,SNOOZE Esports,ApesOnTour,10,13,4,8,5,6,"Breach,Sova,Killjoy,Omen,Jett","Breach,Cypher,Sova,Omen,Neon"
Sunset,Akatsuki,Lootcifer,7,13,6,6,7,1,"Breach,Cypher,Sova,Omen,Neon","Raze,Cypher,Viper,Omen,Skye"
Ascent,REY eSports,Hidden Horizon EAST,13,9,8,4,5,5,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Sunset,Atake Esports,Coalesce,6,13,4,8,5,2,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Sunset,REH Gaming,Gladius,3,13,1,3,10,2,"Raze,Cypher,Sova,Omen,Iso","Cypher,Sova,Omen,KAY/O,Neon"
Abyss,Sentient Esports (Inactive),Bitfix Gaming,5,13,2,4,9,3,"Breach,Sova,Jett,Astra,Harbor","Cypher,Sova,Omen,Jett,Harbor"
Lotus,OOT Esports,STAKERS,12,14,3,10,4,9,"Breach,Raze,Cypher,Omen,Fade","Breach,Killjoy,Omen,Neon,Fade"
Haven,Kingslayers,Team Nice Shot,2,13,0,3,10,2,"Breach,Sova,Killjoy,Astra,Neon","Sova,Killjoy,Viper,Astra,Neon"
Bind,Ailurus eSports,DSQ Esports,13,10,7,5,5,6,"Raze,Viper,Brimstone,Skye,Gekko","Raze,Viper,Brimstone,Fade,Gekko"
Ascent,SnuTek eSports,Glacial Guardians,8,13,4,8,5,4,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Lotus,UNIWAY,Requiem,6,13,3,9,4,3,"Breach,Raze,Cypher,Omen,Fade","Breach,Cypher,Omen,Neon,Fade"
Haven,Sakura Breeze,Fellas in Paris,13,11,9,3,8,4,"Cypher,Omen,Yoru,Fade,Deadlock","Cypher,Sova,Omen,Yoru,Iso"
Sunset,Da Gangalang,5STARS,9,13,3,7,6,6,"Breach,Cypher,Reyna,Omen,Neon","Breach,Raze,Cypher,Sova,Omen"
Ascent,Derve Esports,Lost Puppies,2,13,0,3,10,2,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Ascent,NXS OGS,Adimpleo Esports,1,13,1,11,2,0,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Haven,Munich Esports,Universae,5,13,1,5,8,4,"Breach,Sova,Killjoy,Omen,Jett","Breach,Sova,Killjoy,Omen,Jett"
Lotus,RYL | Royal Legion,Apinaorkesteri,2,13,0,3,10,2,"Breach,Omen,Neon,Fade,Clove","Raze,Killjoy,Viper,Omen,Fade"
Haven,E-WOLVES,Siko Esports,10,13,8,4,9,2,"Killjoy,Viper,Omen,Jett,Skye","Breach,KAY/O,Harbor,Gekko,Iso"
Ascent,Orkadia,Formulation Gaming,4,13,0,5,8,4,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Haven,Formulation Gaming GC,Colony Esports,12,14,8,5,9,4,"Breach,Omen,Skye,Chamber,Neon","Breach,Cypher,Sova,Omen,Neon"
Haven,NEANLATIYONBOLM,Project SOS,13,7,7,1,6,6,"Sova,Killjoy,Omen,Jett,Yoru","Sova,Killjoy,Viper,Omen,Yoru"
Abyss,Team Colt,Twisted Saints Esports,10,13,3,8,5,7,"Cypher,Sova,Jett,Yoru,Astra","Cypher,Sova,Jett,Astra,Gekko"
Bind,REY ACADEMY,HUSK.GG Main,13,2,3,0,2,10,"Raze,Viper,Brimstone,Fade,Gekko","Breach,Raze,Cypher,Brimstone,Gekko"
Bind,Derve Esports,Lost Puppies,0,13,0,12,1,0,"Raze,Viper,Brimstone,Fade,Gekko","Raze,Cypher,Brimstone,Skye,Deadlock"
Bind,PUX Esports,Banggai Cardinal,12,14,10,3,11,2,"Raze,Cypher,Phoenix,Fade,Harbor","Raze,Viper,Brimstone,Fade,Gekko"
Ascent,Team Vortex,Jabba Enjoyers,2,13,0,3,10,2,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Haven,UNIWAY,NXS OGS,13,2,3,0,2,10,"Breach,Sova,Killjoy,Omen,Jett","Breach,Sova,Killjoy,Omen,Jett"
Haven,REH Gaming,Gladius,13,10,9,2,8,4,"Cypher,Sova,Omen,Neon,Iso","Killjoy,Viper,Omen,Jett,Skye"
Sunset,Ailurus eSports,DSQ Esports,13,6,10,2,4,3,"Raze,Cypher,Sova,Omen,Gekko","Breach,Cypher,Sova,Omen,Neon"
Sunset,OnlyFins,InTenZive,13,11,8,4,7,5,"Breach,Raze,Cypher,Sova,Clove","Raze,Cypher,Sova,Omen,Gekko"
Bind,OOT Esports,STAKERS,13,10,5,7,3,8,"Raze,Viper,Brimstone,Fade,Gekko","Raze,Viper,Brimstone,Fade,Gekko"
Sunset,RYL | Royal Legion,Apinaorkesteri,3,13,3,9,4,0,"Breach,Cypher,Sova,Omen,Neon","Cypher,Sova,Omen,KAY/O,Neon"
Haven,Akatsuki,Lootcifer,9,13,6,4,9,3,"Breach,Sova,Killjoy,Omen,Jett","Killjoy,Viper,Omen,Skye,Neon"
Haven,Grow uP eSports,Purge eSports,13,6,10,2,4,3,"Breach,Sova,Killjoy,Omen,Neon","Breach,Cypher,Omen,Jett,Gekko"
Haven,Da Gangalang,5STARS,6,13,4,8,5,2,"Breach,Sova,Killjoy,Omen,Jett","Breach,Cypher,Sova,Omen,Jett"
Bind,Sakura Breeze,Fellas in Paris,9,13,4,6,7,5,"Raze,Viper,Omen,Yoru,Fade","Raze,Viper,Brimstone,Skye,Gekko"
Lotus,REY eSports,Hidden Horizon EAST,13,9,5,5,4,8,"Raze,Killjoy,Viper,Omen,Fade","Breach,Cypher,Sova,Omen,Neon"
Icebox,SnuTek eSports,Glacial Guardians,7,13,3,9,4,4,"Breach,Sova,Killjoy,Viper,Jett","Killjoy,Viper,Jett,KAY/O,Gekko"
Sunset,E-WOLVES,Siko Esports,7,13,3,9,4,4,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Neon,Iso,Clove"
Sunset,Orkadia,Formulation Gaming,4,13,4,8,5,0,"Breach,Raze,Cypher,Omen,Gekko","Cypher,Sova,Omen,KAY/O,Neon"
Ascent,SNOOZE Esports,ApesOnTour,13,15,8,6,9,5,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Ascent,CTRL x YARI Esports,Munich Esports,13,8,5,4,4,8,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Bind,NEANLATIYONBOLM,Project SOS,13,2,10,2,0,3,"Raze,Viper,Brimstone,Yoru,Deadlock","Raze,Viper,Brimstone,Fade,Gekko"
Sunset,Kingslayers,Team Nice Shot,13,8,7,5,3,6,"Breach,Raze,Cypher,Sova,Omen","Cypher,Sova,Omen,KAY/O,Neon"
Haven,Sakura Breeze Academy,Hidden Horizon DACH,0,13,0,1,12,0,"Breach,Cypher,Omen,Jett,Fade","Sova,Killjoy,Omen,Yoru,Iso"
Abyss,Adimpleo Esports,Requiem,1,13,1,11,2,0,"Reyna,Jett,Chamber,Harbor,Gekko","Cypher,Sova,Omen,Jett,Harbor"
Bind,Bitfix Gaming,Coalesce,13,10,6,5,5,7,"Raze,Cypher,Brimstone,Skye,Deadlock","Raze,Viper,Brimstone,Fade,Gekko"
Ascent,Formulation Gaming GC,Colony Esports,3,13,2,10,3,1,"Sova,Killjoy,Omen,Jett,KAY/O","Cypher,Sova,Omen,Jett,KAY/O"
Sunset,Universae,trashcan,6,13,3,4,9,3,"Breach,Raze,Cypher,Omen,Gekko","Cypher,Sova,Omen,KAY/O,Neon"
Lotus,UNIWAY,NXS OGS,13,0,12,0,0,1,"Breach,Raze,Cypher,Omen,Fade","Breach,Raze,Killjoy,Omen,Gekko"
Haven,Adimpleo Esports,Requiem,0,13,0,12,1,0,"Breach,Cypher,Sova,Omen,Jett","Cypher,Sova,Omen,Yoru,Iso"
Icebox,Team Vortex,Jabba Enjoyers,3,13,2,2,11,1,"Killjoy,Yoru,Astra,Fade,Harbor","Sova,Killjoy,Viper,Jett,Deadlock"
Sunset,Atake Esports,Sentient Esports (Inactive),13,15,5,9,6,8,"Breach,Cypher,Sova,Omen,Neon","Raze,Cypher,Sova,Omen,Gekko"
Bind,Sakura Breeze Academy,Hidden Horizon DACH,1,13,1,11,2,0,"Raze,Cypher,Omen,Fade,Gekko","Raze,Cypher,Brimstone,Skye,Yoru"
Lotus,Sakura Breeze,Fellas in Paris,13,5,2,4,1,11,"Raze,Cypher,Omen,Fade,Deadlock","Breach,Raze,Cypher,Omen,Fade"
Ascent,REY ACADEMY,HUSK.GG Main,13,10,7,5,5,6,"Sova,Killjoy,Omen,Jett,KAY/O","Breach,Cypher,Sova,Omen,Jett"
Lotus,CTRL x YARI Esports,Munich Esports,13,5,5,1,4,8,"Breach,Cypher,Omen,Neon,Fade","Raze,Killjoy,Viper,Omen,Fade"
Lotus,Grow uP eSports,Purge eSports,13,5,3,3,2,10,"Raze,Viper,Omen,Chamber,Fade","Breach,Raze,Killjoy,Viper,Omen"
Bind,PUX Esports,Team Colt,7,13,5,7,6,2,"Raze,Cypher,Phoenix,Fade,Harbor","Raze,Viper,Omen,Skye,Iso"
Lotus,Siko Esports,Lootcifer,2,13,0,3,10,2,"Raze,Killjoy,Viper,Omen,Fade","Cypher,Viper,Omen,Neon,Fade"
Haven,OnlyFins,InTenZive,13,11,5,7,4,8,"Breach,Sova,Killjoy,Jett,Clove","Cypher,Sova,Omen,Yoru,Iso"
Ascent,Gladius,Team Nice Shot,13,8,5,7,1,8,"Cypher,Sova,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Haven,Universae,trashcan,6,13,5,2,11,1,"Breach,Sova,Killjoy,Omen,Jett","Breach,Sova,Killjoy,Omen,Jett"
Icebox,SNOOZE Esports,ApesOnTour,13,9,8,4,5,5,"Sova,Killjoy,Viper,Jett,Gekko","Sova,Killjoy,Viper,Reyna,Harbor"
Lotus,Kingslayers,REH Gaming,7,13,3,9,4,4,"Breach,Raze,Cypher,Omen,Gekko","Breach,Omen,Chamber,Neon,Fade"
Sunset,RYL | Royal Legion,Da Gangalang,13,8,6,3,5,7,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Omen,Neon,Iso"
Lotus,Ailurus eSports,Orkadia,7,13,0,8,5,7,"Raze,Cypher,Viper,Omen,Fade","Raze,Killjoy,Viper,Omen,Fade"
Sunset,Hidden Horizon EAST,STAKERS,13,11,4,8,3,9,"Breach,Cypher,Sova,Omen,Neon","Raze,Cypher,Sova,Omen,KAY/O"
Icebox,Bitfix Gaming,Coalesce,11,13,5,7,6,6,"Sova,Killjoy,Viper,Sage,Jett","Sova,Killjoy,Viper,Reyna,Jett"
Haven,Derve Esports,SnuTek eSports,12,14,6,7,7,6,"Breach,Sova,Killjoy,Omen,Jett","Breach,Cypher,Sova,Omen,Jett"
Bind,InTenZive,Hidden Horizon DACH,13,3,3,1,2,10,"Raze,Viper,Brimstone,Fade,Gekko","Raze,Viper,Brimstone,Skye,Fade"
Abyss,Atake Esports,Sentient Esports (Inactive),13,10,6,5,5,7,"Sova,Killjoy,Viper,Yoru,Astra","Breach,Sova,Jett,Astra,Harbor"
Haven,Kingslayers,REH Gaming,13,5,3,3,2,10,"Breach,Sova,Killjoy,Astra,Neon","Cypher,Sova,Phoenix,Omen,Jett"
Sunset,Siko Esports,Lootcifer,2,13,2,10,3,0,"Breach,Raze,Cypher,Sova,Omen","Raze,Cypher,Viper,Omen,Skye"
Lotus,Glacial Guardians,Lost Puppies,7,13,3,5,8,4,"Breach,Omen,Neon,Fade,Clove","Raze,Killjoy,Viper,Omen,Fade"
Bind,OOT Esports,REY eSports,12,14,5,8,6,7,"Raze,Viper,Brimstone,Fade,Gekko","Raze,Viper,Brimstone,Skye,Gekko"
Haven,UNIWAY,Adimpleo Esports,13,8,6,3,5,7,"Breach,Sova,Killjoy,Omen,Jett","Breach,Cypher,Sova,Omen,Jett"
Sunset,PUX Esports,Team Colt,13,5,7,5,0,6,"Raze,Cypher,Fade,Harbor,Iso","Breach,Cypher,Sova,Omen,Neon"
Lotus,5STARS,Apinaorkesteri,7,13,4,8,5,3,"Raze,Killjoy,Viper,Omen,Fade","Raze,Killjoy,Viper,Omen,Fade"
Sunset,NoTag,REY ACADEMY,13,7,7,1,6,6,"Raze,Cypher,Gekko,Iso,Clove","Raze,Cypher,Sova,Omen,KAY/O"
Haven,Hidden Horizon EAST,STAKERS,13,2,10,2,0,3,"Breach,Sova,Killjoy,Omen,Neon","Breach,Sova,Killjoy,Omen,Neon"
Bind,Hidden Horizon,Fellas in Paris,13,9,5,5,4,8,"Raze,Cypher,Viper,Brimstone,Skye","Raze,Viper,Brimstone,Skye,Gekko"
Bind,Project SOS,Colony Esports,17,15,10,6,9,7,"Raze,Viper,Brimstone,Fade,Gekko","Raze,Viper,Brimstone,Skye,Gekko"
Bind,Team Vortex,Grow uP eSports,13,6,5,2,4,8,"Raze,Viper,Brimstone,Fade,Deadlock","Raze,Brimstone,Fade,Gekko,Deadlock"
Lotus,trashcan,Munich Esports,13,0,12,0,0,1,"Raze,Killjoy,Viper,Omen,Fade","Raze,Killjoy,Viper,Omen,Fade"
Abyss,Akatsuki,E-WOLVES,13,5,9,3,2,4,"Cypher,Sova,Omen,Jett,Gekko","Breach,Sova,Viper,Jett,Astra"
Ascent,CTRL x YARI Esports,Universae,13,3,4,0,3,9,"Sova,Killjoy,Omen,Jett,KAY/O","Cypher,Sova,Omen,Jett,Deadlock"
Ascent,Asgard Esports,ApesOnTour,0,13,0,1,12,0,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Bind,Formulation Gaming GC,NEANLATIYONBOLM,4,13,2,3,10,2,"Raze,Viper,Skye,Gekko,Clove","Raze,Viper,Brimstone,Yoru,Deadlock"
Haven,RYL | Royal Legion,Da Gangalang,13,10,7,4,6,6,"Breach,Cypher,Sova,Omen,Neon","Breach,Sova,Killjoy,Omen,Jett"
Sunset,Gladius,Team Nice Shot,15,13,4,10,3,11,"Cypher,Sova,Omen,KAY/O,Neon","Cypher,Sova,Omen,KAY/O,Neon"
Abyss,Purge eSports,Jabba Enjoyers,1,13,0,2,11,1,"Breach,Cypher,Sova,Jett,Astra","Sova,Killjoy,Viper,Yoru,Astra"
Ascent,SNOOZE Esports,Next In Line,10,13,7,4,9,3,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Bind,Twisted Saints Esports,Banggai Cardinal,13,9,7,3,6,6,"Raze,Viper,Brimstone,Skye,Gekko","Raze,Viper,Brimstone,Fade,Gekko"
Lotus,Bitfix Gaming,Coalesce,16,14,9,6,8,7,"Breach,Raze,Cypher,Omen,Deadlock","Breach,Raze,Killjoy,Omen,Gekko"
Icebox,Derve Esports,SnuTek eSports,11,13,4,8,5,7,"Sova,Killjoy,Viper,Jett,Gekko","Breach,Sova,Killjoy,Viper,Jett"
Haven,Asgard Esports,ApesOnTour,3,13,1,11,2,2,"Breach,Cypher,Sova,Omen,Jett","Breach,Cypher,Sova,Omen,Neon"
Lotus,UNIWAY,Adimpleo Esports,13,1,11,1,0,2,"Breach,Raze,Cypher,Omen,Fade","Breach,Raze,Viper,Omen,Chamber"
Haven,PUX Esports,Team Colt,6,13,0,7,6,6,"Breach,Raze,Cypher,Harbor,Iso","Breach,Sova,Killjoy,Omen,Jett"
Haven,Project SOS,Colony Esports,13,6,6,1,5,7,"Sova,Killjoy,Viper,Omen,Yoru","Breach,Cypher,Sova,Omen,Neon"
Haven,Siko Esports,Lootcifer,14,12,9,4,8,5,"Breach,Cypher,Sova,Omen,Jett","Breach,Sova,Killjoy,Omen,Neon"
Lotus,OOT Esports,REY eSports,8,13,2,10,3,6,"Breach,Raze,Cypher,Omen,Fade","Raze,Killjoy,Viper,Omen,Fade"
Abyss,InTenZive,Hidden Horizon DACH,13,10,6,6,4,7,"Cypher,Sova,Jett,Astra,Gekko","Cypher,Sova,Omen,Jett,KAY/O"
Abyss,Kingslayers,REH Gaming,11,13,7,5,8,4,"Cypher,Sova,Jett,Yoru,Astra","Cypher,Sova,Jett,Yoru,Astra"
Ascent,Formulation Gaming,DSQ Esports,13,4,8,4,0,5,"Sova,Killjoy,Omen,Jett,KAY/O","Cypher,Sova,Omen,Jett,Deadlock"
Sunset,Glacial Guardians,Lost Puppies,11,13,3,9,4,8,"Cypher,Omen,KAY/O,Neon,Gekko","Breach,Cypher,Sova,Omen,Neon"
Sunset,SNOOZE Esports,Next In Line,4,13,3,9,4,1,"Breach,Raze,Cypher,Sova,Omen","Breach,Raze,Cypher,Omen,Gekko"
Haven,Gladius,Team Nice Shot,2,13,0,3,10,2,"Killjoy,Viper,Omen,Jett,Skye","Sova,Killjoy,Viper,Astra,Neon"
Bind,Purge eSports,Jabba Enjoyers,2,13,2,1,12,0,"Raze,Viper,Fade,Gekko,Clove","Raze,Viper,Brimstone,Fade,Gekko"
Bind,Ailurus eSports,Orkadia,8,13,7,5,8,1,"Raze,Viper,Brimstone,Skye,Gekko","Raze,Viper,Brimstone,Fade,Gekko"
Haven,Akatsuki,E-WOLVES,13,5,4,2,3,9,"Breach,Sova,Killjoy,Omen,Jett","Killjoy,Viper,Omen,Jett,Skye"
Lotus,Atake Esports,Sentient Esports (Inactive),10,13,5,6,7,5,"Raze,Killjoy,Viper,Omen,Fade","Breach,Raze,Cypher,Omen,Gekko"
Haven,CTRL x YARI Esports,Universae,13,6,5,2,4,8,"Breach,Sova,Killjoy,Omen,Neon","Breach,Sova,Killjoy,Omen,Jett"
Sunset,5STARS,Apinaorkesteri,7,13,7,5,8,0,"Breach,Raze,Cypher,Sova,Omen","Cypher,Sova,Omen,KAY/O,Neon"
Abyss,trashcan,Munich Esports,13,5,10,2,3,3,"Cypher,Sova,Omen,Jett,KAY/O","Cypher,Sova,Jett,Astra,Gekko"
Lotus,Hidden Horizon EAST,STAKERS,11,13,9,3,10,2,"Breach,Cypher,Sova,Omen,Neon","Breach,Killjoy,Omen,Neon,Fade"
Ascent,NoTag,REY ACADEMY,13,10,7,4,6,6,"Killjoy,Reyna,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Icebox,Formulation Gaming GC,NEANLATIYONBOLM,1,13,1,11,2,0,"Sova,Killjoy,Viper,Sage,Jett","Sova,Killjoy,Viper,Jett,Neon"
Sunset,Team Vortex,Grow uP eSports,13,6,9,3,3,4,"Breach,Raze,Cypher,Omen,Gekko","Breach,Raze,Cypher,Omen,Fade"
Haven,Hidden Horizon,Fellas in Paris,13,10,7,5,5,6,"Breach,Sova,Killjoy,Omen,Neon","Cypher,Sova,Omen,Yoru,Iso"
Abyss,RYL | Royal Legion,Da Gangalang,5,13,2,4,9,3,"Sova,Omen,Jett,Astra,KAY/O","Breach,Reyna,Omen,Neon,Deadlock"
Haven,Twisted Saints Esports,Banggai Cardinal,13,2,10,2,0,3,"Killjoy,Viper,Omen,Jett,Skye","Killjoy,Viper,Omen,Jett,Skye"
Sunset,Sakura Breeze Academy,OnlyFins,0,13,0,12,1,0,"Breach,Raze,Cypher,Omen,Gekko","Breach,Raze,Cypher,Sova,Omen"
Icebox,Haven Liberty,ESR Selection,13,9,5,5,4,8,"Sova,Killjoy,Reyna,Jett,Clove","Sova,Killjoy,Viper,Jett,KAY/O"
Sunset,Haven Liberty,ESR Selection,13,6,3,4,2,10,"Raze,Cypher,Sova,Deadlock,Clove","Breach,Raze,Cypher,Sova,Omen"
Ascent,Haven Liberty,ESR Selection,5,13,4,8,5,1,"Sova,Killjoy,Reyna,Omen,Jett","Sova,Killjoy,Omen,Jett,KAY/O"
Haven,Definite,ESR Selection,12,14,5,8,6,7,"Breach,Sova,Killjoy,Omen,Neon","Breach,Cypher,Sova,Astra,Neon"
Sunset,Definite,ESR Selection,6,13,2,5,8,4,"Breach,Raze,Cypher,Sova,Omen","Breach,Raze,Cypher,Sova,Omen"
Lotus,Definite,ESR Selection,13,11,9,3,8,4,"Killjoy,Viper,Omen,Neon,Fade","Raze,Killjoy,Viper,Omen,Fade"
Ascent,Haven Liberty,OEGHS A,13,2,11,1,1,2,"Raze,Sova,Killjoy,Omen,Iso","Sova,Killjoy,Omen,Jett,KAY/O"
Haven,Azzy White,Infiriumz Gaming GC,9,13,5,5,8,4,"Breach,Cypher,Sova,Omen,Neon","Breach,Sova,Killjoy,Omen,Neon"
Haven,Haven Liberty,OEGHS A,13,2,3,0,2,10,"Raze,Sova,Killjoy,Iso,Clove","Breach,Cypher,Sova,Omen,Jett"
Lotus,New Combat Line GC,No Sweat Blossom,13,10,5,7,3,8,"Raze,Killjoy,Viper,Omen,Fade","Breach,Raze,Killjoy,Omen,Gekko"
Ascent,Azzy White,Infiriumz Gaming GC,9,13,3,7,6,6,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
